OpenJDK 64-Bit Server VM (25.362-b08) for windows-amd64 JRE (1.8.0_362-b08), built on Jan 13 2023 13:30:12 by "Administrator" with MS VC++ 12.0 (VS2013)
31.549: [GC (Allocation Failure) [PSYoungGen: 13621K->5410K(14336K)] 30860K->22657K(41472K), 0.0008104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.598: [GC (Allocation Failure) [PSYoungGen: 12565K->4354K(14336K)] 29811K->21616K(41472K), 0.0008658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.599: [GC (Allocation Failure) [PSYoungGen: 11497K->1760K(14336K)] 28759K->19039K(41472K), 0.0004844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.645: [GC (Allocation Failure) [PSYoungGen: 8928K->160K(14336K)] 26207K->17446K(41472K), 0.0004757 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.646: [GC (Allocation Failure) [PSYoungGen: 7314K->7139K(14336K)] 24601K->24546K(41472K), 0.0012664 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
31.691: [GC (Allocation Failure) [PSYoungGen: 14293K->6243K(14336K)] 31700K->23649K(41472K), 0.0009356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.693: [GC (Allocation Failure) [PSYoungGen: 13397K->5186K(14336K)] 30803K->22609K(41472K), 0.0008488 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
31.737: [GC (Allocation Failure) [PSYoungGen: 12340K->4129K(14336K)] 29763K->21560K(41472K), 0.0008407 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.799: [GC (Allocation Failure) [PSYoungGen: 11284K->3073K(14336K)] 28715K->20520K(41472K), 0.0006252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.800: [GC (Allocation Failure) [PSYoungGen: 10227K->2016K(14336K)] 27674K->19479K(41472K), 0.0007172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.846: [GC (Allocation Failure) [PSYoungGen: 9179K->1248K(14336K)] 26642K->18726K(41472K), 0.0005384 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.847: [GC (Allocation Failure) [PSYoungGen: 8401K->7075K(14336K)] 25880K->24562K(41472K), 0.0010340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.893: [GC (Allocation Failure) [PSYoungGen: 14229K->6018K(14336K)] 31716K->23513K(41472K), 0.0008606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.894: [GC (Allocation Failure) [PSYoungGen: 13173K->4962K(14336K)] 30667K->22473K(41472K), 0.0008904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.940: [GC (Allocation Failure) [PSYoungGen: 12116K->3905K(14336K)] 29627K->21424K(41472K), 0.0006702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.986: [GC (Allocation Failure) [PSYoungGen: 11060K->2849K(14336K)] 28578K->20384K(41472K), 0.0005572 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.987: [GC (Allocation Failure) [PSYoungGen: 10003K->1792K(14336K)] 27538K->19335K(41472K), 0.0005453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.048: [GC (Allocation Failure) [PSYoungGen: 8947K->736K(14336K)] 26489K->18286K(41472K), 0.0004909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.049: [GC (Allocation Failure) [PSYoungGen: 7890K->7139K(14336K)] 25441K->25378K(41472K), 0.0009976 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.095: [GC (Allocation Failure) [PSYoungGen: 14293K->6819K(14336K)] 32532K->25058K(41472K), 0.0010341 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.096: [GC (Allocation Failure) [PSYoungGen: 13973K->5762K(14336K)] 32212K->24009K(41472K), 0.0008478 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.142: [GC (Allocation Failure) [PSYoungGen: 12909K->3041K(14336K)] 31156K->21304K(41472K), 0.0007241 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.187: [GC (Allocation Failure) [PSYoungGen: 10195K->1952K(14336K)] 28458K->20231K(41472K), 0.0006145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.188: [GC (Allocation Failure) [PSYoungGen: 9107K->896K(14336K)] 27386K->19183K(41472K), 0.0004821 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.189: [GC (Allocation Failure) [PSYoungGen: 8050K->7139K(14336K)] 26337K->26274K(41472K), 0.0015283 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.250: [GC (Allocation Failure) [PSYoungGen: 14293K->6979K(14336K)] 33429K->26114K(41472K), 0.0009975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.297: [GC (Allocation Failure) [PSYoungGen: 14133K->5922K(14336K)] 33269K->25074K(41472K), 0.0010356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.299: [GC (Allocation Failure) [PSYoungGen: 13077K->4866K(14336K)] 32228K->24025K(41472K), 0.0007746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.344: [GC (Allocation Failure) [PSYoungGen: 12020K->3809K(14336K)] 31180K->22985K(41472K), 0.0011475 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.390: [GC (Allocation Failure) [PSYoungGen: 10952K->1216K(14336K)] 30128K->20399K(41472K), 0.0009086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.392: [GC (Allocation Failure) [PSYoungGen: 8370K->128K(14336K)] 27554K->19327K(41472K), 0.0003728 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.393: [GC (Allocation Failure) [PSYoungGen: 7282K->7139K(14336K)] 26481K->26418K(41472K), 0.0008790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.437: [GC (Allocation Failure) [PSYoungGen: 14293K->6211K(14336K)] 33573K->25490K(41472K), 0.0008774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.501: [GC (Allocation Failure) [PSYoungGen: 13365K->5122K(14336K)] 32644K->24409K(41472K), 0.0499362 secs] [Times: user=0.00 sys=0.00, real=0.05 secs] 
32.552: [GC (Allocation Failure) [PSYoungGen: 12276K->4097K(14336K)] 31564K->23393K(41472K), 0.0026456 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.556: [GC (Allocation Failure) [PSYoungGen: 11252K->3009K(14336K)] 30547K->22312K(41472K), 0.0082978 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.596: [GC (Allocation Failure) [PSYoungGen: 10163K->1952K(14336K)] 29467K->21264K(41472K), 0.0160627 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
32.615: [GC (Allocation Failure) [PSYoungGen: 9107K->928K(14336K)] 28418K->20247K(41472K), 0.0060917 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
32.622: [GC (Allocation Failure) [PSYoungGen: 8082K->7139K(14336K)] 27402K->27339K(41472K), 0.0015153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.642: [GC (Allocation Failure) [PSYoungGen: 14282K->5474K(14336K)] 34482K->25674K(41472K), 0.0008334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.689: [GC (Allocation Failure) [PSYoungGen: 12629K->4386K(14336K)] 32828K->24609K(41472K), 0.0009932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.691: [GC (Allocation Failure) [PSYoungGen: 11540K->3329K(14336K)] 31764K->23569K(41472K), 0.0006646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.737: [GC (Allocation Failure) [PSYoungGen: 10484K->2273K(14336K)] 30723K->22520K(41472K), 0.0005642 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.799: [GC (Allocation Failure) [PSYoungGen: 9427K->1216K(14336K)] 29675K->21472K(41472K), 0.0007287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.800: [GC (Allocation Failure) [PSYoungGen: 8371K->160K(14336K)] 28626K->20423K(41472K), 0.0003236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.801: [GC (Allocation Failure) [PSYoungGen: 7314K->7139K(14336K)] 27578K->27515K(41472K), 0.0009710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.845: [GC (Allocation Failure) [PSYoungGen: 14293K->6243K(14336K)] 34669K->26618K(41472K), 0.0008671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.892: [GC (Allocation Failure) [PSYoungGen: 13380K->4129K(14336K)] 33756K->24513K(41472K), 0.0009188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.893: [GC (Allocation Failure) [PSYoungGen: 11284K->3073K(14336K)] 31668K->23473K(41472K), 0.0005725 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.939: [GC (Allocation Failure) [PSYoungGen: 10227K->2016K(14336K)] 30627K->22432K(41472K), 0.0006887 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.000: [GC (Allocation Failure) [PSYoungGen: 9171K->960K(14336K)] 29587K->21384K(41472K), 0.0007024 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.002: [GC (Allocation Failure) [PSYoungGen: 8114K->7139K(14336K)] 28538K->28475K(41472K), 0.0009538 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.003: [GC (Allocation Failure) [PSYoungGen: 14293K->7043K(14336K)] 35630K->28379K(41472K), 0.0009231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.046: [GC (Allocation Failure) [PSYoungGen: 14197K->5986K(14336K)] 35534K->27339K(41472K), 0.0007848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.092: [GC (Allocation Failure) [PSYoungGen: 13141K->4930K(14336K)] 34493K->26290K(41472K), 0.0010973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.094: [GC (Allocation Failure) [PSYoungGen: 12084K->3873K(14336K)] 33445K->25242K(41472K), 0.0006712 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.139: [GC (Allocation Failure) [PSYoungGen: 11027K->672K(14336K)] 32395K->22056K(41472K), 0.0004207 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.140: [GC (Allocation Failure) [PSYoungGen: 7826K->7139K(14336K)] 29211K->29100K(41472K), 0.0009076 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.187: [GC (Allocation Failure) [PSYoungGen: 14293K->6691K(14336K)] 36254K->28651K(41472K), 0.0010326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.189: [GC (Allocation Failure) [PSYoungGen: 13845K->5634K(14336K)] 35806K->27611K(41472K), 0.0008991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.248: [GC (Allocation Failure) [PSYoungGen: 12789K->4578K(14336K)] 34765K->26562K(41472K), 0.0007488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.294: [GC (Allocation Failure) [PSYoungGen: 11732K->3521K(14336K)] 33717K->25514K(41472K), 0.0008467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.295: [GC (Allocation Failure) [PSYoungGen: 10676K->2465K(14336K)] 32668K->24465K(41472K), 0.0006599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.340: [GC (Allocation Failure) [PSYoungGen: 9619K->1408K(14336K)] 31620K->23425K(41472K), 0.0005445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.342: [GC (Allocation Failure) [PSYoungGen: 8570K->480K(14336K)] 30586K->22504K(41472K), 0.0007660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.387: [GC (Allocation Failure) [PSYoungGen: 7634K->6467K(14336K)] 29659K->28499K(41472K), 0.0008883 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.389: [GC (Allocation Failure) [PSYoungGen: 13621K->5410K(14336K)] 35654K->27451K(41472K), 0.0008129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.450: [GC (Allocation Failure) [PSYoungGen: 12565K->4354K(14336K)] 34605K->26410K(41472K), 0.0007781 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.497: [GC (Allocation Failure) [PSYoungGen: 11508K->3297K(14336K)] 33565K->25362K(41472K), 0.0007963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.498: [GC (Allocation Failure) [PSYoungGen: 10452K->2241K(14336K)] 32516K->24313K(41472K), 0.0006485 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.544: [GC (Allocation Failure) [PSYoungGen: 9395K->1184K(14336K)] 31468K->23265K(41472K), 0.0006460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.592: [GC (Allocation Failure) [PSYoungGen: 8339K->128K(14336K)] 30419K->22224K(41472K), 0.0006297 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.593: [GC (Allocation Failure) [PSYoungGen: 7282K->7139K(14336K)] 29379K->29316K(41472K), 0.0010041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.595: [GC (Allocation Failure) [PSYoungGen: 14293K->6211K(14336K)] 36470K->28387K(41472K), 0.0010120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.639: [GC (Allocation Failure) [PSYoungGen: 13354K->3649K(14336K)] 35530K->25842K(41472K), 0.0007097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.701: [GC (Allocation Failure) [PSYoungGen: 10804K->2529K(14336K)] 32996K->24737K(41472K), 0.0007658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.703: [GC (Allocation Failure) [PSYoungGen: 9683K->1472K(14336K)] 31892K->23689K(41472K), 0.0004651 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.748: [GC (Allocation Failure) [PSYoungGen: 8627K->416K(14336K)] 30843K->22648K(41472K), 0.0005248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.749: [GC (Allocation Failure) [PSYoungGen: 7570K->7139K(14336K)] 29803K->29740K(41472K), 0.0011648 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.795: [GC (Allocation Failure) [PSYoungGen: 14293K->6499K(14336K)] 36894K->29099K(41472K), 0.0007505 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.797: [GC (Allocation Failure) [PSYoungGen: 13653K->5442K(14336K)] 36254K->28051K(41472K), 0.0009762 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.842: [GC (Allocation Failure) [PSYoungGen: 12597K->4386K(14336K)] 35205K->27010K(41472K), 0.0009110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.889: [GC (Allocation Failure) [PSYoungGen: 11529K->1792K(14336K)] 34153K->24425K(41472K), 0.0006308 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.890: [GC (Allocation Failure) [PSYoungGen: 8947K->704K(14336K)] 31579K->23353K(41472K), 0.0003860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.891: [GC (Allocation Failure) [PSYoungGen: 7858K->7139K(14336K)] 30507K->30444K(41472K), 0.0012445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.951: [GC (Allocation Failure) [PSYoungGen: 14293K->6787K(14336K)] 37599K->30092K(41472K), 0.0008960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.998: [GC (Allocation Failure) [PSYoungGen: 13941K->5730K(14336K)] 37246K->29043K(41472K), 0.0009695 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.999: [GC (Allocation Failure) [PSYoungGen: 12885K->4674K(14336K)] 36198K->28003K(41472K), 0.0007134 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.044: [GC (Allocation Failure) [PSYoungGen: 11828K->3617K(14336K)] 35157K->26954K(41472K), 0.0005828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.092: [GC (Allocation Failure) [PSYoungGen: 10772K->2561K(14336K)] 34109K->25914K(41472K), 0.0006749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.094: [GC (Allocation Failure) [PSYoungGen: 9701K->864K(14336K)] 33054K->24233K(41472K), 0.0005510 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.095: [GC (Allocation Failure) [PSYoungGen: 8018K->7139K(14336K)] 31388K->31292K(41472K), 0.0011144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.139: [GC (Allocation Failure) [PSYoungGen: 14276K->5890K(14336K)] 38430K->30044K(41472K), 0.0012763 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.186: [GC (Allocation Failure) [PSYoungGen: 13045K->4802K(14336K)] 37198K->28963K(41472K), 0.0007184 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.187: [GC (Allocation Failure) [PSYoungGen: 11956K->3745K(14336K)] 36118K->27915K(41472K), 0.0008462 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.248: [GC (Allocation Failure) [PSYoungGen: 10900K->2689K(14336K)] 35069K->26874K(41472K), 0.0007851 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.294: [GC (Allocation Failure) [PSYoungGen: 9843K->1632K(14336K)] 34029K->25826K(41472K), 0.0007366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.296: [GC (Allocation Failure) [PSYoungGen: 8787K->576K(14336K)] 32980K->24785K(41472K), 0.0004041 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.297: [GC (Allocation Failure) [PSYoungGen: 7730K->7139K(14336K)] 31940K->31877K(41472K), 0.0009992 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.341: [GC (Allocation Failure) [PSYoungGen: 14302K->5634K(14336K)] 39040K->30372K(41472K), 0.0009205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.388: [GC (Allocation Failure) [PSYoungGen: 12789K->4578K(14336K)] 37527K->29323K(41472K), 0.0008598 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.390: [GC (Allocation Failure) [PSYoungGen: 11732K->3521K(14336K)] 36478K->28283K(41472K), 0.0005730 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.451: [GC (Allocation Failure) [PSYoungGen: 10676K->2465K(14336K)] 35437K->27234K(41472K), 0.0007482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.497: [GC (Allocation Failure) [PSYoungGen: 9619K->1408K(14336K)] 34389K->26194K(41472K), 0.0005059 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.498: [GC (Allocation Failure) [PSYoungGen: 8563K->352K(14336K)] 33348K->25153K(41472K), 0.0004035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.499: [GC (Allocation Failure) [PSYoungGen: 7506K->7139K(14336K)] 32308K->32245K(41472K), 0.0009424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.544: [GC (Allocation Failure) [PSYoungGen: 14293K->6435K(14336K)] 39399K->31540K(41472K), 0.0009284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.592: [GC (Allocation Failure) [PSYoungGen: 13589K->5378K(14336K)] 38695K->30500K(41472K), 0.0013366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.594: [GC (Allocation Failure) [PSYoungGen: 12533K->4322K(14336K)] 37654K->29451K(41472K), 0.0009633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.637: [GC (Allocation Failure) [PSYoungGen: 11474K->1184K(14336K)] 36604K->26322K(41472K), 0.0006862 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.700: [GC (Allocation Failure) [PSYoungGen: 8338K->128K(14336K)] 33476K->25273K(41472K), 0.0007857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.701: [GC (Allocation Failure) [PSYoungGen: 7282K->7139K(14336K)] 32428K->32365K(41472K), 0.0009243 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.703: [GC (Allocation Failure) [PSYoungGen: 14293K->6211K(14336K)] 39519K->31436K(41472K), 0.0017261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.747: [GC (Allocation Failure) [PSYoungGen: 13365K->5154K(14336K)] 38591K->30396K(41472K), 0.0011858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.793: [GC (Allocation Failure) [PSYoungGen: 12308K->4097K(14336K)] 37550K->29347K(41472K), 0.0006928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.794: [GC (Allocation Failure) [PSYoungGen: 11252K->3041K(14336K)] 36502K->28307K(41472K), 0.0008844 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.840: [GC (Allocation Failure) [PSYoungGen: 10195K->1984K(14336K)] 35461K->27266K(41472K), 0.0005729 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.841: [GC (Allocation Failure) [PSYoungGen: 9147K->1184K(14336K)] 34429K->26473K(41472K), 0.0005670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.888: [GC (Allocation Failure) [PSYoungGen: 8337K->7043K(14336K)] 33627K->32341K(41472K), 0.0016371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.890: [GC (Allocation Failure) [PSYoungGen: 14197K->5986K(14336K)] 39495K->31300K(41472K), 0.0011747 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.950: [GC (Allocation Failure) [PSYoungGen: 13141K->4930K(14336K)] 38455K->30260K(41472K), 0.0009050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.997: [GC (Allocation Failure) [PSYoungGen: 12084K->3873K(14336K)] 37414K->29219K(41472K), 0.0008451 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.998: [GC (Allocation Failure) [PSYoungGen: 11028K->2817K(14336K)] 36374K->28179K(41472K), 0.0005978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.044: [GC (Allocation Failure) [PSYoungGen: 9971K->1760K(14336K)] 35333K->27138K(41472K), 0.0004982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.090: [GC (Allocation Failure) [PSYoungGen: 8915K->672K(14336K)] 34293K->26066K(41472K), 0.0007008 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.092: [GC (Allocation Failure) [PSYoungGen: 7826K->7139K(14336K)] 33220K->33189K(41472K), 0.0008766 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.093: [GC (Allocation Failure) [PSYoungGen: 14293K->6787K(14336K)] 40344K->32837K(41472K), 0.0013015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.137: [GC (Allocation Failure) [PSYoungGen: 13931K->4097K(14336K)] 39981K->30164K(41472K), 0.0007782 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.200: [GC (Allocation Failure) [PSYoungGen: 11252K->2977K(14336K)] 37318K->29059K(41472K), 0.0010736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.202: [GC (Allocation Failure) [PSYoungGen: 10131K->1888K(14336K)] 36213K->27979K(41472K), 0.0007222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.247: [GC (Allocation Failure) [PSYoungGen: 9043K->864K(14336K)] 35133K->26970K(41472K), 0.0004292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.248: [GC (Allocation Failure) [PSYoungGen: 8018K->7139K(14336K)] 34125K->34062K(41472K), 0.0010363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.249: [Full GC (Ergonomics) [PSYoungGen: 7139K->0K(14336K)] [ParOldGen: 26922K->8506K(28160K)] 34062K->8506K(42496K), [Metaspace: 2892K->2892K(1056768K)], 0.0021842 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.294: [GC (Allocation Failure) [PSYoungGen: 7154K->6947K(14336K)] 15660K->15453K(42496K), 0.0011888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.296: [GC (Allocation Failure) [PSYoungGen: 14100K->5890K(14336K)] 22606K->14413K(42496K), 0.0007754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.340: [GC (Allocation Failure) [PSYoungGen: 13044K->4834K(14336K)] 21566K->13372K(42496K), 0.0014857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.386: [GC (Allocation Failure) [PSYoungGen: 11998K->2273K(14336K)] 20536K->10819K(42496K), 0.0007380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.388: [GC (Allocation Failure) [PSYoungGen: 9427K->1184K(14336K)] 17973K->9746K(42496K), 0.0005263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.448: [GC (Allocation Failure) [PSYoungGen: 8338K->96K(14336K)] 16900K->8666K(42496K), 0.0003672 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.449: [GC (Allocation Failure) [PSYoungGen: 7250K->7139K(14336K)] 15820K->15789K(42496K), 0.0010988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.496: [GC (Allocation Failure) [PSYoungGen: 14293K->6211K(14336K)] 22944K->14861K(42496K), 0.0009455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.498: [GC (Allocation Failure) [PSYoungGen: 13365K->5154K(14336K)] 22015K->13812K(42496K), 0.0008403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.543: [GC (Allocation Failure) [PSYoungGen: 12308K->4097K(14336K)] 20967K->12772K(42496K), 0.0005695 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.590: [GC (Allocation Failure) [PSYoungGen: 11252K->3041K(14336K)] 19926K->11723K(42496K), 0.0008015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.591: [GC (Allocation Failure) [PSYoungGen: 10195K->1984K(14336K)] 18878K->10683K(42496K), 0.0016089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.594: [GC (Allocation Failure) [PSYoungGen: 9147K->1184K(14336K)] 17845K->9890K(42496K), 0.0005486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.638: [GC (Allocation Failure) [PSYoungGen: 8324K->6499K(14336K)] 17030K->15213K(42496K), 0.0017000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.701: [GC (Allocation Failure) [PSYoungGen: 13653K->5442K(14336K)] 22367K->14164K(42496K), 0.0006327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.702: [GC (Allocation Failure) [PSYoungGen: 12596K->4386K(14336K)] 21319K->13124K(42496K), 0.0005383 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.748: [GC (Allocation Failure) [PSYoungGen: 11540K->3329K(14336K)] 20278K->12075K(42496K), 0.0005205 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.795: [GC (Allocation Failure) [PSYoungGen: 10483K->2273K(14336K)] 19230K->11027K(42496K), 0.0009029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.796: [GC (Allocation Failure) [PSYoungGen: 9427K->1216K(14336K)] 18181K->9978K(42496K), 0.0005109 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.842: [GC (Allocation Failure) [PSYoungGen: 8371K->128K(14336K)] 17133K->8898K(42496K), 0.0006492 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.843: [GC (Allocation Failure) [PSYoungGen: 7282K->7139K(14336K)] 16052K->16021K(42496K), 0.0013092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
